Date,Start_Hour,End_Hour,Production,Source,Day_of_Year,Day_Name,Month_Name,Season
5/31/2021,12,13,8251,Solar,151,Monday,May,Spring
5/17/2025,16,17,5091,Solar,137,Saturday,May,Spring
6/8/2023,3,4,4963,Wind,159,Thursday,June,Summer
6/10/2020,13,14,3476,Solar,162,Wednesday,June,Summer
4/6/2021,7,8,4483,Wind,96,Tuesday,April,Spring
5/12/2020,13,14,5427,Wind,133,Tuesday,May,Spring
10/22/2021,13,14,7756,Wind,295,Friday,October,Fall
10/25/2020,20,21,5286,Wind,299,Sunday,October,Fall
11/10/2024,9,10,2337,Solar,315,Sunday,November,Fall
8/27/2020,3,4,746,Wind,240,Thursday,August,Summer
12/8/2020,13,14,2927,Wind,343,Tuesday,December,Winter
2/25/2020,19,20,11340,Wind,56,Tuesday,February,Winter
5/25/2025,22,23,7827,Wind,145,Sunday,May,Spring
10/29/2024,8,9,2469,Wind,303,Tuesday,October,Fall
6/12/2023,2,3,1550,Wind,163,Monday,June,Summer
6/11/2022,18,19,3464,Solar,162,Saturday,June,Summer
10/14/2024,9,10,4669,Wind,288,Monday,October,Fall
11/29/2023,7,8,3138,Wind,333,Wednesday,November,Fall
5/11/2023,19,20,3543,Wind,131,Thursday,May,Spring
5/30/2022,5,6,3358,Wind,150,Monday,May,Spring
4/20/2023,1,2,9578,Wind,110,Thursday,April,Spring
10/26/2025,15,16,14457,Wind,299,Sunday,October,Fall
6/3/2021,12,13,4373,Solar,154,Thursday,June,Summer
5/9/2022,19,20,1377,Solar,129,Monday,May,Spring
12/20/2021,3,4,3033,Wind,354,Monday,December,Winter
10/9/2023,6,7,1355,Wind,282,Monday,October,Fall
9/15/2023,0,1,3113,Wind,258,Friday,September,Fall
9/8/2023,5,6,1193,Wind,251,Friday,September,Fall
6/24/2020,3,4,4927,Wind,176,Wednesday,June,Summer
11/30/2024,2,3,4784,Wind,335,Saturday,November,Fall
4/14/2025,4,5,625,Wind,104,Monday,April,Spring
8/13/2021,1,2,1385,Wind,225,Friday,August,Summer
7/6/2021,20,21,3252,Wind,187,Tuesday,July,Summer
5/2/2020,6,7,4527,Wind,123,Saturday,May,Spring
9/25/2021,7,8,1626,Wind,268,Saturday,September,Fall
9/13/2025,23,0,5473,Wind,256,Saturday,September,Fall
5/3/2022,20,21,3913,Wind,123,Tuesday,May,Spring
5/31/2022,6,7,629,Wind,151,Tuesday,May,Spring
4/4/2021,20,21,1822,Wind,94,Sunday,April,Spring
5/2/2022,14,15,6399,Solar,122,Monday,May,Spring
4/22/2022,6,7,4924,Wind,112,Friday,April,Spring
12/6/2021,13,14,6810,Wind,340,Monday,December,Winter
12/11/2021,4,5,7205,Wind,345,Saturday,December,Winter
2/28/2025,2,3,4602,Wind,59,Friday,February,Winter
2/9/2023,0,1,2302,Wind,40,Thursday,February,Winter
10/16/2020,12,13,4771,Wind,290,Friday,October,Fall
10/17/2023,19,20,9601,Wind,290,Tuesday,October,Fall
10/21/2025,0,1,16078,Wind,294,Tuesday,October,Fall
11/7/2023,15,16,10062,Wind,311,Tuesday,November,Fall
10/30/2025,20,21,7973,Wind,303,Thursday,October,Fall
10/19/2020,1,2,1282,Wind,293,Monday,October,Fall
9/8/2023,0,1,1364,Wind,251,Friday,September,Fall
10/19/2025,18,19,12954,Wind,292,Sunday,October,Fall
11/13/2022,15,16,2623,Solar,317,Sunday,November,Fall
2/24/2021,23,0,6614,Wind,55,Wednesday,February,Winter
4/16/2023,14,15,10098,Solar,106,Sunday,April,Spring
8/19/2024,21,22,2334,Wind,232,Monday,August,Summer
3/1/2024,20,21,13391,Wind,61,Friday,March,Spring
4/25/2025,23,0,5109,Wind,115,Friday,April,Spring
6/5/2025,0,1,2919,Wind,156,Thursday,June,Summer
5/4/2024,20,21,3018,Wind,125,Saturday,May,Spring
8/19/2023,17,18,5543,Solar,231,Saturday,August,Summer
3/21/2024,9,10,3781,Solar,81,Thursday,March,Spring
4/5/2021,1,2,3111,Wind,95,Monday,April,Spring
5/19/2021,22,23,3897,Wind,139,Wednesday,May,Spring
12/21/2023,3,4,14043,Wind,355,Thursday,December,Winter
2/22/2025,4,5,10381,Wind,53,Saturday,February,Winter
2/7/2021,23,0,1739,Wind,38,Sunday,February,Winter
5/10/2025,6,7,7169,Wind,130,Saturday,May,Spring
2/25/2025,14,15,13221,Wind,56,Tuesday,February,Winter
7/2/2024,2,3,2993,Wind,184,Tuesday,July,Summer
5/25/2023,6,7,7649,Wind,145,Thursday,May,Spring
4/13/2022,16,17,3243,Solar,103,Wednesday,April,Spring
2/15/2025,18,19,3681,Wind,46,Saturday,February,Winter
4/19/2022,5,6,2287,Wind,109,Tuesday,April,Spring
2/14/2021,23,0,10047,Wind,45,Sunday,February,Winter
1/13/2024,2,3,2005,Wind,13,Saturday,January,Winter
6/23/2024,21,22,1679,Wind,175,Sunday,June,Summer
6/23/2023,22,23,2045,Wind,174,Friday,June,Summer
12/13/2022,16,17,2696,Wind,347,Tuesday,December,Winter
10/3/2023,20,21,4434,Wind,276,Tuesday,October,Fall
7/13/2023,15,16,9653,Solar,194,Thursday,July,Summer
4/19/2020,17,18,4146,Wind,110,Sunday,April,Spring
12/1/2022,19,20,3999,Wind,335,Thursday,December,Winter
6/23/2025,19,20,9992,Wind,174,Monday,June,Summer
9/8/2020,1,2,1554,Wind,252,Tuesday,September,Fall
7/3/2024,18,19,9354,Wind,185,Wednesday,July,Summer
7/25/2025,3,4,2035,Wind,206,Friday,July,Summer
6/20/2021,10,11,3778,Solar,171,Sunday,June,Summer
5/31/2023,8,9,7123,Wind,151,Wednesday,May,Spring
5/1/2021,11,12,3323,Solar,121,Saturday,May,Spring
4/2/2023,12,13,12812,Wind,92,Sunday,April,Spring
1/8/2022,10,11,10733,Wind,8,Saturday,January,Winter
2/23/2024,13,14,16191,Wind,54,Friday,February,Winter
1/22/2021,17,18,3817,Wind,22,Friday,January,Winter
7/5/2025,4,5,2489,Wind,186,Saturday,July,Summer
4/18/2024,12,13,8623,Solar,109,Thursday,April,Spring
10/24/2024,0,1,6796,Wind,298,Thursday,October,Fall
8/8/2023,22,23,2582,Wind,220,Tuesday,August,Summer
1/13/2020,17,18,9926,Wind,13,Monday,January,Winter
6/27/2025,13,14,11541,Solar,178,Friday,June,Summer
7/1/2024,5,6,1695,Wind,183,Monday,July,Summer
5/11/2024,21,22,3472,Wind,132,Saturday,May,Spring
9/7/2025,14,15,7231,Wind,250,Sunday,September,Fall
11/19/2023,13,14,17786,Wind,323,Sunday,November,Fall
12/11/2020,18,19,6188,Wind,346,Friday,December,Winter
8/28/2020,5,6,4524,Wind,241,Friday,August,Summer
2/4/2025,13,14,8211,Solar,35,Tuesday,February,Winter
2/9/2020,5,6,11052,Wind,40,Sunday,February,Winter
4/13/2022,5,6,1227,Wind,103,Wednesday,April,Spring
10/24/2021,22,23,3438,Wind,297,Sunday,October,Fall
10/24/2024,5,6,6302,Wind,298,Thursday,October,Fall
2/16/2023,6,7,4250,Wind,47,Thursday,February,Winter
6/11/2024,4,5,1800,Wind,163,Tuesday,June,Summer
10/16/2020,23,0,1207,Wind,290,Friday,October,Fall
6/28/2020,3,4,4867,Wind,180,Sunday,June,Summer
3/23/2024,11,12,12855,Wind,83,Saturday,March,Spring
8/13/2025,3,4,1056,Wind,225,Wednesday,August,Summer
7/4/2022,1,2,3580,Wind,185,Monday,July,Summer
4/18/2022,15,16,5600,Solar,108,Monday,April,Spring
8/18/2025,16,17,7367,Solar,230,Monday,August,Summer
11/17/2024,18,19,4964,Wind,322,Sunday,November,Fall
4/30/2023,23,0,1696,Wind,120,Sunday,April,Spring
3/20/2020,2,3,3316,Wind,80,Friday,March,Spring
12/15/2023,12,13,4274,Solar,349,Friday,December,Winter
11/28/2021,13,14,10375,Wind,332,Sunday,November,Fall
10/31/2025,21,22,15246,Wind,304,Friday,October,Fall
10/5/2022,12,13,14483,Wind,278,Wednesday,October,Fall
6/23/2025,10,11,11567,Wind,174,Monday,June,Summer
3/1/2023,18,19,7450,Wind,60,Wednesday,March,Spring
12/12/2022,10,11,3288,Wind,346,Monday,December,Winter
11/12/2021,15,16,3879,Wind,316,Friday,November,Fall
12/21/2023,12,13,19358,Wind,355,Thursday,December,Winter
10/25/2024,2,3,6941,Wind,299,Friday,October,Fall
2/24/2023,18,19,3224,Wind,55,Friday,February,Winter
7/8/2022,11,12,7531,Solar,189,Friday,July,Summer
11/8/2020,1,2,4275,Wind,313,Sunday,November,Fall
11/1/2021,0,1,9125,Wind,305,Monday,November,Fall
11/23/2024,0,1,8044,Wind,328,Saturday,November,Fall
12/23/2024,5,6,17108,Wind,358,Monday,December,Winter
11/15/2023,21,22,4402,Wind,319,Wednesday,November,Fall
7/29/2020,13,14,4027,Solar,211,Wednesday,July,Summer
3/1/2020,16,17,8574,Wind,61,Sunday,March,Spring
12/16/2020,10,11,8045,Wind,351,Wednesday,December,Winter
11/2/2021,4,5,4888,Wind,306,Tuesday,November,Fall
11/9/2020,9,10,3308,Wind,314,Monday,November,Fall
10/4/2023,4,5,2628,Wind,277,Wednesday,October,Fall
2/16/2024,22,23,4567,Wind,47,Friday,February,Winter
3/21/2020,11,12,10973,Wind,81,Saturday,March,Spring
8/8/2021,5,6,5042,Wind,220,Sunday,August,Summer
5/29/2021,5,6,2581,Wind,149,Saturday,May,Spring
9/8/2023,14,15,7239,Solar,251,Friday,September,Fall
1/16/2024,2,3,1868,Wind,16,Tuesday,January,Winter
6/26/2025,21,22,4580,Wind,177,Thursday,June,Summer
9/28/2021,5,6,1599,Wind,271,Tuesday,September,Fall
3/6/2020,2,3,10808,Wind,66,Friday,March,Spring
10/10/2021,5,6,1374,Wind,283,Sunday,October,Fall
6/7/2025,18,19,13408,Wind,158,Saturday,June,Summer
12/2/2023,11,12,4402,Solar,336,Saturday,December,Winter
6/9/2020,20,21,2462,Wind,161,Tuesday,June,Summer
7/14/2025,19,20,8818,Wind,195,Monday,July,Summer
2/5/2021,21,22,2566,Wind,36,Friday,February,Winter
2/2/2023,21,22,7011,Wind,33,Thursday,February,Winter
5/26/2023,16,17,11645,Solar,146,Friday,May,Spring
8/3/2024,14,15,10343,Solar,216,Saturday,August,Summer
10/14/2022,0,1,3451,Wind,287,Friday,October,Fall
8/12/2025,12,13,10561,Solar,224,Tuesday,August,Summer
3/28/2022,7,8,1693,Wind,87,Monday,March,Spring
5/2/2025,4,5,3410,Wind,122,Friday,May,Spring
4/13/2025,17,18,5953,Wind,103,Sunday,April,Spring
10/9/2020,21,22,3453,Wind,283,Friday,October,Fall
8/6/2025,2,3,3916,Wind,218,Wednesday,August,Summer
6/11/2021,21,22,2176,Wind,162,Friday,June,Summer
6/19/2020,9,10,3181,Solar,171,Friday,June,Summer
1/24/2023,7,8,7104,Wind,24,Tuesday,January,Winter
9/15/2020,21,22,833,Wind,259,Tuesday,September,Fall
7/24/2023,7,8,4430,Wind,205,Monday,July,Summer
7/6/2025,16,17,14176,Wind,187,Sunday,July,Summer
4/15/2021,12,13,9189,Wind,105,Thursday,April,Spring
3/22/2025,23,0,4464,Wind,81,Saturday,March,Spring
1/4/2024,11,12,11461,Wind,4,Thursday,January,Winter
2/17/2023,7,8,8100,Wind,48,Friday,February,Winter
5/20/2024,4,5,1616,Wind,141,Monday,May,Spring
1/27/2024,10,11,5738,Wind,27,Saturday,January,Winter
8/31/2023,15,16,10018,Wind,243,Thursday,August,Summer
2/19/2021,3,4,4793,Wind,50,Friday,February,Winter
7/8/2021,14,15,5195,Solar,189,Thursday,July,Summer
5/19/2023,1,2,6367,Wind,139,Friday,May,Spring
1/29/2021,16,17,14125,Wind,29,Friday,January,Winter
6/1/2022,20,21,2172,Wind,152,Wednesday,June,Summer
4/30/2020,16,17,14234,Wind,121,Thursday,April,Spring
9/22/2021,21,22,2338,Wind,265,Wednesday,September,Fall
2/2/2024,4,5,4279,Wind,33,Friday,February,Winter
7/24/2022,15,16,7307,Solar,205,Sunday,July,Summer
5/25/2021,13,14,14393,Wind,145,Tuesday,May,Spring
7/17/2023,7,8,2338,Wind,198,Monday,July,Summer
6/8/2024,9,10,4101,Solar,160,Saturday,June,Summer
7/19/2022,8,9,5523,Wind,200,Tuesday,July,Summer
11/16/2020,10,11,9212,Wind,321,Monday,November,Fall
2/2/2024,23,0,6383,Wind,33,Friday,February,Winter
6/25/2020,20,21,1654,Wind,177,Thursday,June,Summer
7/10/2025,22,23,3466,Wind,191,Thursday,July,Summer
6/3/2022,5,6,2794,Wind,154,Friday,June,Summer
6/18/2020,2,3,1786,Wind,170,Thursday,June,Summer
3/21/2024,4,5,2332,Wind,81,Thursday,March,Spring
4/25/2023,1,2,2739,Wind,115,Tuesday,April,Spring
1/7/2022,9,10,9573,Wind,7,Friday,January,Winter
4/18/2023,12,13,12157,Wind,108,Tuesday,April,Spring
3/26/2023,8,9,14251,Wind,85,Sunday,March,Spring
12/19/2023,9,10,9075,Wind,353,Tuesday,December,Winter
10/26/2022,0,1,6850,Wind,299,Wednesday,October,Fall
6/3/2025,8,9,5477,Wind,154,Tuesday,June,Summer
6/17/2020,3,4,1304,Wind,169,Wednesday,June,Summer
8/29/2025,3,4,8790,Wind,241,Friday,August,Summer
2/16/2020,15,16,13620,Wind,47,Sunday,February,Winter
9/15/2020,4,5,3135,Wind,259,Tuesday,September,Fall
2/7/2022,14,15,6367,Solar,38,Monday,February,Winter
9/18/2021,21,22,2374,Wind,261,Saturday,September,Fall
5/9/2023,4,5,2754,Wind,129,Tuesday,May,Spring
3/18/2024,9,10,3934,Solar,78,Monday,March,Spring
1/10/2024,12,13,2707,Wind,10,Wednesday,January,Winter
12/24/2020,2,3,10311,Wind,359,Thursday,December,Winter
6/10/2024,8,9,7335,Wind,162,Monday,June,Summer
11/9/2022,1,2,9198,Wind,313,Wednesday,November,Fall
11/11/2024,1,2,2550,Wind,316,Monday,November,Fall
12/5/2022,19,20,1646,Wind,339,Monday,December,Winter
1/6/2020,22,23,6114,Wind,6,Monday,January,Winter
8/21/2023,21,22,1791,Wind,233,Monday,August,Summer
1/12/2020,17,18,4993,Wind,12,Sunday,January,Winter
10/12/2024,18,19,6137,Wind,286,Saturday,October,Fall
11/9/2020,13,14,2889,Solar,314,Monday,November,Fall
9/13/2022,0,1,2581,Wind,256,Tuesday,September,Fall
3/29/2020,16,17,13630,Wind,89,Sunday,March,Spring
2/15/2025,22,23,5661,Wind,46,Saturday,February,Winter
8/27/2025,0,1,2252,Wind,239,Wednesday,August,Summer
7/12/2023,22,23,3539,Wind,193,Wednesday,July,Summer
1/2/2025,7,8,6369,Wind,2,Thursday,January,Winter
2/19/2021,9,10,6811,Wind,50,Friday,February,Winter
9/23/2025,2,3,7896,Wind,266,Tuesday,September,Fall
7/10/2022,8,9,4514,Wind,191,Sunday,July,Summer
3/26/2021,5,6,3646,Wind,85,Friday,March,Spring
10/15/2021,6,7,1575,Wind,288,Friday,October,Fall
2/7/2025,15,16,10457,Wind,38,Friday,February,Winter
10/10/2025,18,19,3559,Wind,283,Friday,October,Fall
6/22/2023,15,16,9514,Wind,173,Thursday,June,Summer
2/24/2022,22,23,7938,Wind,55,Thursday,February,Winter
1/15/2025,16,17,3431,Wind,15,Wednesday,January,Winter
7/28/2021,4,5,3354,Wind,209,Wednesday,July,Summer
5/5/2025,15,16,15064,Wind,125,Monday,May,Spring
2/12/2023,21,22,4192,Wind,43,Sunday,February,Winter
10/5/2021,8,9,10165,Wind,278,Tuesday,October,Fall
7/16/2022,19,20,4533,Wind,197,Saturday,July,Summer
5/2/2023,16,17,8967,Solar,122,Tuesday,May,Spring
5/22/2021,9,10,12712,Wind,142,Saturday,May,Spring
4/14/2025,6,7,479,Wind,104,Monday,April,Spring
8/19/2022,11,12,6190,Solar,231,Friday,August,Summer
11/12/2020,8,9,5261,Wind,317,Thursday,November,Fall
6/5/2020,2,3,3265,Wind,157,Friday,June,Summer
8/10/2021,5,6,1248,Wind,222,Tuesday,August,Summer
2/15/2023,0,1,4757,Wind,46,Wednesday,February,Winter
7/26/2021,11,12,5093,Solar,207,Monday,July,Summer
2/6/2022,10,11,17304,Wind,37,Sunday,February,Winter
12/20/2020,19,20,5429,Wind,355,Sunday,December,Winter
5/29/2024,13,14,11498,Wind,150,Wednesday,May,Spring
3/14/2023,19,20,6322,Wind,73,Tuesday,March,Spring
3/17/2023,18,19,6610,Wind,76,Friday,March,Spring
8/8/2020,5,6,1149,Wind,221,Saturday,August,Summer
5/2/2021,2,3,2502,Wind,122,Sunday,May,Spring
1/21/2021,16,17,11579,Wind,21,Thursday,January,Winter
7/4/2020,2,3,3974,Wind,186,Saturday,July,Summer
8/7/2020,14,15,4514,Solar,220,Friday,August,Summer
4/1/2020,21,22,3851,Wind,92,Wednesday,April,Spring
9/15/2022,6,7,1567,Wind,258,Thursday,September,Fall
2/16/2023,10,11,7146,Wind,47,Thursday,February,Winter
5/18/2024,0,1,677,Wind,139,Saturday,May,Spring
12/30/2020,6,7,2807,Wind,365,Wednesday,December,Winter
4/28/2024,12,13,8476,Wind,119,Sunday,April,Spring
3/23/2021,15,16,3997,Solar,82,Tuesday,March,Spring
11/26/2023,1,2,2638,Wind,330,Sunday,November,Fall
4/25/2023,21,22,2248,Wind,115,Tuesday,April,Spring
8/24/2021,11,12,9610,Wind,236,Tuesday,August,Summer
1/27/2025,21,22,17504,Wind,27,Monday,January,Winter
1/3/2025,15,16,4264,Wind,3,Friday,January,Winter
7/3/2022,23,0,3250,Wind,184,Sunday,July,Summer
4/27/2022,18,19,7424,Wind,117,Wednesday,April,Spring
10/17/2022,20,21,1731,Wind,290,Monday,October,Fall
12/24/2024,20,21,2733,Wind,359,Tuesday,December,Winter
7/5/2025,7,8,3504,Wind,186,Saturday,July,Summer
3/24/2024,12,13,17542,Wind,84,Sunday,March,Spring
3/5/2021,9,10,5969,Wind,64,Friday,March,Spring
4/18/2023,0,1,7377,Wind,108,Tuesday,April,Spring
2/20/2020,14,15,13570,Wind,51,Thursday,February,Winter
4/22/2023,21,22,4685,Wind,112,Saturday,April,Spring
6/30/2021,22,23,1138,Wind,181,Wednesday,June,Summer
9/15/2023,5,6,2859,Wind,258,Friday,September,Fall
6/27/2021,19,20,1928,Wind,178,Sunday,June,Summer
12/18/2023,6,7,1983,Wind,352,Monday,December,Winter
1/3/2025,4,5,2458,Wind,3,Friday,January,Winter
10/11/2025,2,3,3113,Wind,284,Saturday,October,Fall
9/17/2022,16,17,10338,Wind,260,Saturday,September,Fall
10/19/2020,14,15,7098,Wind,293,Monday,October,Fall
10/10/2024,7,8,7668,Wind,284,Thursday,October,Fall
4/26/2022,5,6,2225,Wind,116,Tuesday,April,Spring
5/8/2023,14,15,6648,Solar,128,Monday,May,Spring
11/11/2021,17,18,380,Wind,315,Thursday,November,Fall
11/23/2023,20,21,8437,Wind,327,Thursday,November,Fall
4/27/2025,17,18,5174,Solar,117,Sunday,April,Spring
9/27/2025,21,22,2138,Wind,270,Saturday,September,Fall
10/4/2023,18,19,2050,Wind,277,Wednesday,October,Fall
4/3/2022,6,7,4104,Wind,93,Sunday,April,Spring
8/25/2020,1,2,723,Wind,238,Tuesday,August,Summer
7/17/2022,23,0,4351,Wind,198,Sunday,July,Summer
10/3/2025,13,14,11301,Wind,276,Friday,October,Fall
8/6/2021,11,12,11666,Wind,218,Friday,August,Summer
5/14/2021,10,11,6084,Wind,134,Friday,May,Spring
4/22/2024,15,16,11441,Wind,113,Monday,April,Spring
9/12/2021,3,4,833,Wind,255,Sunday,September,Fall
5/21/2025,12,13,9175,Solar,141,Wednesday,May,Spring
9/21/2020,15,16,2049,Solar,265,Monday,September,Fall
2/7/2021,20,21,3072,Wind,38,Sunday,February,Winter
8/27/2022,18,19,4302,Solar,239,Saturday,August,Summer
11/4/2022,8,9,6595,Wind,308,Friday,November,Fall
9/18/2022,21,22,4391,Wind,261,Sunday,September,Fall
6/18/2022,10,11,5292,Solar,169,Saturday,June,Summer
10/22/2021,3,4,2015,Wind,295,Friday,October,Fall
4/29/2020,12,13,9416,Wind,120,Wednesday,April,Spring
2/13/2023,3,4,3717,Wind,44,Monday,February,Winter
5/7/2022,18,19,5564,Wind,127,Saturday,May,Spring
7/4/2021,6,7,932,Wind,185,Sunday,July,Summer
1/15/2023,4,5,11169,Wind,15,Sunday,January,Winter
2/16/2023,18,19,6891,Wind,47,Thursday,February,Winter
8/5/2024,6,7,776,Wind,218,Monday,August,Summer
5/16/2021,1,2,5170,Wind,136,Sunday,May,Spring
3/8/2023,10,11,15041,Wind,67,Wednesday,March,Spring
10/30/2020,13,14,7334,Wind,304,Friday,October,Fall
4/26/2021,10,11,7918,Wind,116,Monday,April,Spring
7/7/2025,6,7,5004,Wind,188,Monday,July,Summer
8/24/2021,9,10,6030,Wind,236,Tuesday,August,Summer
4/1/2022,0,1,10193,Wind,91,Friday,April,Spring
8/21/2024,23,0,1351,Wind,234,Wednesday,August,Summer
1/19/2024,22,23,3386,Wind,19,Friday,January,Winter
5/24/2021,12,13,12352,Wind,144,Monday,May,Spring
5/18/2021,1,2,5826,Wind,138,Tuesday,May,Spring
11/4/2023,14,15,17543,Wind,308,Saturday,November,Fall
7/14/2024,9,10,2112,Solar,196,Sunday,July,Summer
3/10/2022,9,10,5077,Wind,69,Thursday,March,Spring
3/10/2024,1,2,3791,Wind,70,Sunday,March,Spring
2/28/2021,23,0,6317,Wind,59,Sunday,February,Winter
4/23/2025,0,1,4602,Wind,113,Wednesday,April,Spring
6/16/2025,8,9,4345,Solar,167,Monday,June,Summer
3/26/2021,7,8,4671,Wind,85,Friday,March,Spring
8/3/2022,7,8,1048,Wind,215,Wednesday,August,Summer
11/1/2023,7,8,12440,Wind,305,Wednesday,November,Fall
11/21/2022,12,13,10615,Wind,325,Monday,November,Fall
9/23/2020,21,22,7077,Wind,267,Wednesday,September,Fall
7/21/2021,9,10,2455,Solar,202,Wednesday,July,Summer
5/25/2025,23,0,7409,Wind,145,Sunday,May,Spring
1/20/2020,18,19,5481,Wind,20,Monday,January,Winter
7/16/2020,23,0,1793,Wind,198,Thursday,July,Summer
4/11/2025,3,4,4126,Wind,101,Friday,April,Spring
7/30/2023,2,3,5343,Wind,211,Sunday,July,Summer
12/19/2022,23,0,13567,Wind,353,Monday,December,Winter
12/4/2024,2,3,1630,Wind,339,Wednesday,December,Winter
6/10/2022,11,12,7582,Solar,161,Friday,June,Summer
11/17/2021,9,10,2394,Wind,321,Wednesday,November,Fall
4/24/2022,3,4,2963,Wind,114,Sunday,April,Spring
5/28/2023,0,1,5726,Wind,148,Sunday,May,Spring
1/24/2025,10,11,19742,Wind,24,Friday,January,Winter
6/8/2023,11,12,8461,Solar,159,Thursday,June,Summer
11/19/2024,7,8,18100,Wind,324,Tuesday,November,Fall
7/10/2022,5,6,4280,Wind,191,Sunday,July,Summer
5/15/2022,7,8,4614,Wind,135,Sunday,May,Spring
9/28/2022,9,10,4568,Wind,271,Wednesday,September,Fall
2/17/2021,12,13,11639,Wind,48,Wednesday,February,Winter
10/9/2024,12,13,12368,Wind,283,Wednesday,October,Fall
6/4/2025,14,15,8787,Solar,155,Wednesday,June,Summer
11/4/2020,11,12,3051,Solar,309,Wednesday,November,Fall
2/26/2022,8,9,5296,Wind,57,Saturday,February,Winter
3/17/2024,12,13,8354,Solar,77,Sunday,March,Spring
2/15/2023,14,15,5873,Solar,46,Wednesday,February,Winter
7/31/2020,8,9,3969,Wind,213,Friday,July,Summer
4/15/2022,9,10,3210,Solar,105,Friday,April,Spring
12/12/2020,5,6,4914,Wind,347,Saturday,December,Winter
9/2/2022,8,9,2497,Wind,245,Friday,September,Fall
3/16/2020,7,8,3407,Wind,76,Monday,March,Spring
11/21/2024,15,16,9569,Wind,326,Thursday,November,Fall
8/7/2021,3,4,3328,Wind,219,Saturday,August,Summer
2/28/2025,12,13,10622,Solar,59,Friday,February,Winter
4/23/2022,3,4,5891,Wind,113,Saturday,April,Spring
1/7/2025,4,5,14713,Wind,7,Tuesday,January,Winter
10/25/2021,23,0,3138,Wind,298,Monday,October,Fall
11/7/2021,1,2,6691,Wind,311,Sunday,November,Fall
2/4/2021,19,20,3434,Wind,35,Thursday,February,Winter
2/22/2020,4,5,8062,Wind,53,Saturday,February,Winter
10/23/2024,23,0,6864,Wind,297,Wednesday,October,Fall
8/17/2023,0,1,2496,Wind,229,Thursday,August,Summer
3/2/2025,13,14,12215,Solar,61,Sunday,March,Spring
2/5/2023,0,1,3594,Wind,36,Sunday,February,Winter
2/7/2024,7,8,17057,Wind,38,Wednesday,February,Winter
6/20/2023,13,14,7992,Solar,171,Tuesday,June,Summer
1/13/2020,4,5,2614,Wind,13,Monday,January,Winter
9/22/2024,2,3,4342,Wind,266,Sunday,September,Fall
8/27/2025,23,0,2306,Wind,239,Wednesday,August,Summer
11/9/2024,22,23,654,Wind,314,Saturday,November,Fall
1/28/2021,5,6,10801,Wind,28,Thursday,January,Winter
11/8/2024,4,5,2745,Wind,313,Friday,November,Fall
6/27/2024,9,10,4237,Solar,179,Thursday,June,Summer
2/5/2025,15,16,5425,Solar,36,Wednesday,February,Winter
2/24/2025,20,21,6233,Wind,55,Monday,February,Winter
8/9/2022,14,15,10463,Solar,221,Tuesday,August,Summer
8/6/2020,0,1,1316,Wind,219,Thursday,August,Summer
12/20/2022,16,17,8489,Wind,354,Tuesday,December,Winter
5/6/2022,13,14,6950,Solar,126,Friday,May,Spring
5/23/2025,2,3,3630,Wind,143,Friday,May,Spring
1/29/2022,19,20,9050,Wind,29,Saturday,January,Winter
1/8/2023,4,5,11271,Wind,8,Sunday,January,Winter
12/7/2024,7,8,18470,Wind,342,Saturday,December,Winter
1/16/2020,7,8,5457,Wind,16,Thursday,January,Winter
6/8/2022,17,18,10342,Wind,159,Wednesday,June,Summer
5/20/2021,14,15,11590,Wind,140,Thursday,May,Spring
7/25/2021,8,9,3518,Wind,206,Sunday,July,Summer
5/7/2020,15,16,4042,Solar,128,Thursday,May,Spring
3/26/2021,18,19,8689,Wind,85,Friday,March,Spring
6/27/2023,1,2,3541,Wind,178,Tuesday,June,Summer
10/24/2024,1,2,6617,Wind,298,Thursday,October,Fall
8/24/2020,15,16,6376,Solar,237,Monday,August,Summer
10/23/2021,1,2,1627,Wind,296,Saturday,October,Fall
4/4/2020,23,0,6994,Wind,95,Saturday,April,Spring
2/2/2023,22,23,6620,Wind,33,Thursday,February,Winter
11/16/2022,4,5,8639,Wind,320,Wednesday,November,Fall
9/10/2020,6,7,1588,Wind,254,Thursday,September,Fall
3/9/2022,19,20,5409,Wind,68,Wednesday,March,Spring
7/23/2025,4,5,981,Wind,204,Wednesday,July,Summer
3/10/2022,15,16,6480,Wind,69,Thursday,March,Spring
12/4/2021,21,22,11148,Wind,338,Saturday,December,Winter
9/2/2024,4,5,1417,Wind,246,Monday,September,Fall
8/5/2025,7,8,4930,Wind,217,Tuesday,August,Summer
2/19/2024,4,5,3561,Wind,50,Monday,February,Winter
9/23/2025,20,21,7015,Wind,266,Tuesday,September,Fall
